text,label
완전 극과 극이라서고민...,0
내가 나를 못믿나??,0
그래서 어디서부터 어떻게 배우고 해야하는지 정말고민이네요ㅠㅠㅠ,0
병원은 부모님께 아직 말씀안드려서 못가고말씀드리기엔 좀 뭐하네요,0
  후폭풍이올수있을까요?,0
 뭔가오늘 내가 학교생활에 실수라도하지않았을까 걱정하고있고 ㅠㅠ,0
 병원 갔다가 운동을 중단해야 되나요??ㅠㅠ,0
조리원을 2주정도 예약을 잡아놓긴했는데꼭 2주나있을필요가 있을까해서 글올려봅니다ㅜ.ㅜ,0
해온것없이 놀기만해서 앞으로에 대한 걱정뿐입니다.,0
듣는 개가 물지도 몰라,0
혼자 들어가기 무서워서 ㅠㅠㅠㅠㅠ,0
재활치료만 6개월이 걸리고..,0
그치만 정말 그날 새벽 그곳에 갔는지 모르겠어요 ㅠㅠ,0
 남자는 뭐받으면 돟은지 잘모르겠어서 ..,0
저 어떻게 해야되요 ....,0
 그런데 실내자전거하면 막 다리에 알생긴다는 말도 들었었는데 진짠가요?ㅜ,0
"프사는 지 사진으로 해놓고, 카톡 배경 사진은 커플사진으로 한동안 해놓다가다 사라졌는데 맘에 변화가 있는건가요?",0
 개인적으러 이런곳은 안해봐서 떨림..,0
지금 대학등록을 앞두고 재수를 결심하고 있는데요,0
 안맞아도?경영쪽으로 가는게 나은건가요?,0
 어떻게 해야될지 모르겠어요..0,0
그런데 한국에성들도 흑인주위에 붙어서서서감  그래서 고민0,0
진짜 그렇게 힘든가요?,0
근데신고당하면어떡해되?,0
근데 소문이 거기까지 퍼진거라면 아주 끔찍한데?,0
솔직히 이상한곳(?)가는건 아닐까 무서워서글남겨요..,0
"런지, 스쿼트 같은 거 해도 되나요;",0
또 다시 저를 찾아오진 않겠죠?,0
내일 중소기업 회계팀에 면접보러 가는데 ....,0
 자연분만해보신 언니분들 ㅠ많이이아픈가요?,0
 속이 너무 쓰려서요,0
다 떨어질거같고?무섭고 ..,0
알면알수록 손님들이 무섭다는 ㅋㅋ,0
믿어봐도될까요?,0
  어떤방법이옳을까ㅠㅠ,0
물론 저야 첫 달이기에 월급에 대해서는 회사에서도 아직 아무런 말이 없지만솔직히 불안합니다.,0
"다이어트 10kg 감량이 목푠데 안 그래도 없는 가슴, 엉덩이 빠질까 봐 걱정돼요",0
제목 그대로 이런 조건이면 어디를 가는게 나을지..,0
아니면 그 사람한테 무리한 요구를 하지 않을까.,0
물건을 어디에 두면 어디에 두었는지 기억을 못하네요.,0
거기에 개인정보가 다 담긴 이력서인데...,0
진짜 판 본지 6개월 되가는데 결시친 여자들 보면 진짜 세상에 이런여자들만 있나 싶고 여자 만나기 무섭다.,0
나 이제 더이상 발전이없으면 어떻게살아가야될까,0
다들 취업 앞두고 스트레스 고민 많다고 하는데..,0
 중대 안쓰면 편지 안가나요??,0
다이어트 할 때 굶으면 몸이 많이 상할 거 같아서요,0
"경력도 별로없고, 포트폴리오도 없기에 어디 이력서낼 엄두도 못하고있네요..",0
 제가 계속 이 사장님을믿고 일해야할까요,0
그러면 큰일인데 어떡게하죠?0,0
 가격대는 얼마정도하나요..?,0
 결국 말씀드려야 옳은 일일까요?,0
다시 취직할 수 있을까요..,0
 라는 생각도 자주들고우울해지기까지 하네요,0
망하면 어떡하죠..ㅜㅠㅠ,0
이제 곧 실습도 나가고 하는데 실습가면 실습가서 뭐하나요?ㅠㅠ,0
이따 엄마한테 뭐라말하지엄청 혼날텐데 아 진짜...,0
 내년에 잘 될까요,0
 지워져 버리고이 뿅뿅같은 걸 어떠케 해야 될까요0,0
앞에 놓인 징검다리뿐인데....뛰어 넘어야 하나...,0
제목 그대로 토스공부 다들 어떻게 하시나요??,0
진로 및 학업상담 부탁 드립니다.,0
 마음 정리가 확실히 된거겠죠...?,0
그때 첫 아이를 출산하는데요..,0
아가한테는 문제가 없는거겠죠?,0
 아님 비만인가요?,0
 지금 겁이나서 전화오는거다 무시하고 있는데 어떻게해야할지ㅠㅠ,0
여기서 양이안늘까바 걱정도되네요..,0
안그러면 언젠간 너한테 연락할것같아...,0
 걱정되요..이러다 영영 안되는건 아닌지..,0
이럴 때 어떡하면 좋죠?,0
 정도 더 그랬다는데 어떻게 해야하죠?,0
도저히 어찌해야할지 모르겠네요.,0
수요일날 시험치는데 주말동안 계속 놀았는게 고민.,0
학교다닐떄 학교에서 배웠던거 기본밖에 모르는데 ㅜㅜ,0
폭력이시작되면 끝내야하니까끝임,0
 근데 이남자가 안경을 쓰고 그래서 인상도 그닥 좋지 않고 좀 무서운데..,0
첨이라 걱정되긴 하는데..,0
저 귀신같ㅌ은거보면 오늘 밤 혼자못자요 ㅠㅠ0,0
의사 선생님은 담주에 오면 볼수 있다는데.. 걱정되요..ㅠㅠ이게 상상임신일지 ...,0
 여기서 버텨야 되긴 하는데 어떻게 버틸지,0
 무섭게 째려보길래 놀라서 튀었거든요,0
보니까 저도 하고 싶어서...!하는게 좋을까요,0
일단 알았다고는 했는데 자꾸 캥겨요,0
미래에 대해 참 불안해요.,0
걱정은수시한곳만써서떨어지면끝나는거라...,0
재산과 양육비를 안주면 면접교섭권도 박탈되는건가요?1,0
 학교에 휴학계도 내고 왔고 남은건 마음 졸이면서 기다리는것 뿐..,0
 혹시 나쁜마음을 먹지는 않을까 걱정도 되고요...,0
아...이혼하고 싶을 때 어떻게 극복하셨나요?,0
아직 임신호르몬이 있어서 그럴수 있다고..ㅠ,0
"일하는시간은 월,토는 출근시간이 7시이고 나머지는 8시30분 퇴근시간은 6시 입니다여기 괜찮은 회사일까요?",0
카톡안읽고 친구삭제하면 1이사라지나요,0
뭐라고 대답해야 면접관들이 안좋게 보지 않을까요,0
 생리가 터져버렸어요....,0
 장거리라 더 힘들고 무섭다..,0
정말 저 어떡해야할까요,0
 보통 이렇게 연락이 없는거 맞나요??,0
배도 콕콕 아프고..바로 배란이 될수 있나요 ?,0
그냐여자가 쪽지로 친하게지내고싶다이런식으로 전달한다면거부반응 느낄까요??,0
 지금 저희 커플에 권태기가 온 것일까요?,0
어딘가 취업을 하기가 애매해요,0
 자연분만하면 암래도 예전같지 않다고 해서여....ㅜㅜ,0
 집착남 된거같이,0
어떻게 하면 면접에서 논리적이게 말을 잘 할 수 있는지 조언 부탁합니다ㅠㅠ,0
후폭풍도 없겠죠ㅠ휴...,0
이남자 절 좋아하기나 싶은지 늘 의심이되요,0
언제쯤이나 하게 되나요,0
제목이 고민이네요.,0
염려를 많이하는데,0
 그래서 암말도 못해요,0
안그럼 직장에서 뭐라고 해요;;;;;;,0
핸드폰은 계속 꺼져있는상태고수신빼고 다 정지 시켜논 상태인듯  샆네요,0
정말 뭐하면서 보낼까요..,0
그럼 나머지날은 안먹어도 피임이 되나요?,0
살려줘요,0
"그만두려고 하는데, 이직이 잘 될찌......",0
남자친구랑 연애에 확신이 없어요..,0
전 제왕절개했는데 아직 배가 많이 안들어가네요 ㅠ.ㅠ,0
대학안나오고 오래 일할 수 있을까요?ㅠㅠ,0
"무슨색 무슨꽃으로 해줘야 하지,",0
 정말 이건 아닌걸까요..?,0
조금만 숨겨주세요,0
쪼금 겁나네요,0
성적은계속해서떨어지고대학은점점멀어져가고..,0
아빠가 너무 무서워요.......,0
근데 갑자기 찾아가면여자친구 입장에서 별로일까요?,0
실금 걸렸던 분들은 어찌 낳으셨는지요...,0
현재 고3으로 취업쪽 진학에 개속 걸리는덕에 스트레스가 이만 저만 아니라 자해도 하고 싶다고 느껴지는데 겁이많아서 그런걸 못해요,0
제 지인이 저한테 카톡으로 죽고싶다는 말을,0
이거 이제 나 질려하는거임?,0
남자들은어떤선물을좋아하나요?ㅠ,0
그럼 제가 여기 다니게 된다면 1년 근무해도 퇴직금 못 받는건가요?,0
 그걸 이겨낼려면어케해야할까요??,0
 15살 차이 무린가..?,0
아진짜 깨우면 나한테 ㄱㅈㄹ 할껏만같은 두려움.......,0
 그래서 이별도 빠를 것 같아요.,0
 근데 내가 너한테 연락할 용기가 없어.,0
 전화도안받고요 저어떻하죠,0
면접이 두렵고 겁만 많아서 고민만 늘어갑니다..,0
제가 이상한 건가요?,0
잘지내고싶은데 어떡해하죠1,0
아이디 클릭해서 들어가는경우도 방문자기록에 남나요?,0
어떡하져 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
새아빠가 돈은 이곳저곳 다빌려와서 저희카드 막는데 도와주시면서 새아빠 큰땅이 해결된다고..,0
그때의 우리로 돌아갈 수 있을까,0
 그걸 못 하겠다..,0
 이럴때 어떻게해야하죠 ㅠㅠ,0
미용실가서 잘라달라고할수도없고-_-;;,0
중증인가요?0,0
사람이 언제 죽을지는 모르는거잖아요.....,0
" 서울가기로해서 저혼자 ㅡ,.ㅡ",0
 이거 나쁜징조같은건 아니겠죠??,0
남자친구는 성인이고 저는  미성년자입니다,0
결혼할사람이기도한데.,0
 도대체 왜그런지 ㅜㅜ,0
그 왜여자가 담배를 피면 기형아를 낳을 수가 있다라는 말이 있잖아요,0
그래도 고려대 가고싶어서 고민임...0,0
군대에서 많이 다친다고 하시던데..,0
 어떻게 해야할지 모르겠어요..,0
흐앙 갑자기 궁금해져서 끄적여봅니다 ㅠㅠㅠㅠ,0
24살 별볼일없는 전문대 나옴.,0
이거 어떡해야 할까요?,0
여자 일급알바 할만한게 뭐가있나요 ?,0
대학은 가야하나요?,0
울아기만 이런건가요,0
지금 어쩔수없이 밖에 나왔는데 너무 무서워요..,0
감자가 GI지수가 높다고 해서..ㅠㅠㅠ먹어도 괜찮을까요?,0
안녕하세요 인천 20남자....,0
 이거 문제있는거 맞나요?,0
어디 이직을하자니 초년생이라 경력도없어요,0
제가 지금 너무 불안해서 이게 병인가 상담받고싶어서요...챗주세요!!,0
내가 흑형하고 쫌 무섭게 생긴 얘들 빼고 잘 얘기하고 잘 놀거든요 ..,0
 진짜 포기한걸까요?,0
식단을 도대체 어떻게 해야 할지 모르겠습니다 ㅠㅠ,0
2주후 테스트 결과 임신입니다...,0
그렇다고 임신가능성은 있나요 ?,0
집안에선 마냥 추울것 같아,0
" ㅂ 조작 홍보이런 이야기가나올때마다 에이설마,,",0
나가기도 겁나는 그런 날씨에요..,0
 놓치기 아까운 사람이라 이렇게 고민도 해보는거 같네요..,0
2010년에 여자친가 생길 거 같아서 고민임~ㅋㅋ,0
낼이면 D-10인데....0,0
 나 키가 152-3정도 되는데 하고 싶은데 키 때문에 많이 고민돼,0
설사를 여러번 하는건 아니고..왜그런지 혹시 아시나요?,0
 샐러드를먹는게좋을까요ㅠ??,0
 용기가 안나네요,0
분명 머릿속으로는 잘한거라고 생각하는데 .....,0
근데 너무 무서워요....,0
그렇게 친근하게 다가 오니 좀 의심되더라구요..,0
이번에 복학해서 모가몬지도 잘모르고 그런데;;,0
"혈압때문에 맨날 어지럽고 ,설사하고,운동하면 쓰러질려고 하는데 ㅠ0",0
 한날은 냄새를 맡았는데 그곳에서 다른냄새가난다고하더군요,0
지금은 다른 부대 배치가 된건지 모르는 상황입니다...,0
고개 하나를넘으면산하나를 지나가면 그다음엔 무엇이있을까?,0
아기가 움직이는지 안움직이는지 모르겟어요..,0
 나는 사람들이 내 피부색에 대해 이야기하는 것을 두려워한다 ..............,0
 그러다보니 양쪽집에서 신랑될사람도 불만이 폭발해서 ㅠㅠ,0
 도와주세요,0
혹시나 남자친구가 시간 지나 우리 연애에 지겨워 할까봐 걱정이에요..,0
  된거였으면 좋겟는데 계약서 같은 서류를 하나도 작성 안해서 불안해요ㅜ,0
 혹시 왜 그러는지 아시는 분 계시나요??,0
회사여건과 다 맘에 들고 열심히 일하려구하는데.상사때문에 정신상담받아봐야할까걱정합니다.,0
슈발 드디어 결전의날이 다가온다..,0
계속 고민하다가결정을 내린건데괜찮을까요?,0
뭘입고 가며 뭘 해 가야 할지..ㅠㅠㅠㅠ...,0
 )옷수선과 피부관리를 두고 고민하고 있어요.,0
완젼 고민이라는.....,0
그 남자한테 일단 다가가보고싶은데 어떻게해야할지..,0
 어떻게 해야할지 몰겠어요..,0
제 군화는 하사인데여.....,0
 200일 사귀고있는 20대 초반 여자입니다,0
너무안움직여서먹기도싫지만어떻게하면좋을까요...?,0
나중에 회사생활에 독수리타법이 문제가되나요?..,0
 시험 1달도안남았는데 아..0,0
 전 휴학중이라 그런지..,0
제가 이글을 올리는 이유는 고민이 있어서예요.,0
근데도 할만할정도로일이 줄었습니다.,0
임상실습이 그렇게 많다고 들었어요...,0
어떡하지 앞머리잏어서그런가?,0
괜히 무섭네요,0
흠.. 아 .. 흠이건 제고민이 아니라 친구고민입니다,0
아시는 분은 아실...,0
이건 접일높아서 강등당하면 안됨ㅠ,0
 지금 진짜 미치겠네요 ㅋㅋㅋㅋㅋㅋ,0
 보내면 뭐라 보내?ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
저는어떻게 해야할까요,0
저 도둑이라고 몰아가면어떡하죠?? ㅠㅠ,0
26살이면 제가 항공과 1학년들중에도제일 나이많겠죠....,0
몇세트씩 몇개 해야되믄게 적당할까 급해 ㅠㅠㅠㅠ,0
선뜻 망설여집니다.,0
 심각합니다.0,0
한참뒤에 연락왓다면 얼마나사겼고 헤어지고 얼마뒤에 연락 왓나요?,0
 가는길 어력나요?,0
운전중에 끼어들려다 차를 긁고갔어요....,0
 ? 처음엔 아토피인가했는데 작은 병원 2~3군데 돌아보니 큰 병원 가보라고 해서 조직검사 했습니다.,0
참 겁이난다...휴,0
 이런여자한테 함부로 어장치긴 어렵겠죠?,0
우리 아들은 많이 늦은건가요,0
처음이라서 지금 완전 불안해 죽겠어요..,0
 그전엔 3년 4년 연애도 하고했는데저 결혼 못하나요? ..,0
아 뭐를 어떻게 해야할지..,0
제 몸에 문제가 있는걸까요?,0
다른분들에겐 배부른소리라고 하시겠지만...,0
돈벌기 힘들죠ㅠㅅㅠ?,0
현재 한달 남짓된 남자친구가 있는 여자입니다.,0
혼자 고민하다가 올려봅니다..,0
" 만약 임신초기 문제라도 있을까바선득 못하겠어요,,,",0
어떻게해야할지 ;ㅅ;,0
사는게 무서워요.,0
모유수유를 다덜 언제 끝나시고이유식을 시작하시나요??,0
근데또 태어난지 얼마안된애기 배냇저고리만입히던데 바지막입혀도되는건가 걱정되기도하고....,0
자격증 없으면 안쓰려고 하나요?,0
임신 12주짼데자꾸 윗배가 콕콕 쑤시네요,0
더 늦기전에 시험관 시술하려고 하는데요..,0
 중1인데 그 윗집아저씨가 우리아빠랑 친해서 아빠한테 다말할듯...,0
 이런문제를 얘기하면 더 싸울꺼 같아서 말도못하고있어요 ㅠㅠ,0
어떻게 해야 할까요??,0
뚱뚱한가요?,0
 진짜 장난아니고 지금도 전화올까봐무서워요 ㅠㅠ0,0
중국어 배우는게 쉽나요?,0
1개월..   마치 제가 시험 치르듯 가슴이 두근 두근 해지네요,0
 오빠를 실제로보면 말이 제대로 할수 있을지 걱정돼요.,0
10 뭔가 윈도우잘깨지고 문제가 좀있는듯..,0
유튜브 보니까 서인영이 개쓰렉됬는데 이거 해명하셔야될듯한데요 해명안했다가 연예계에서 개됩니다.,0
헐 .. 뭐하자는 거지 ㅋㅋㅋ,0
비너무많이와서 무섭다ㅠㅠㅠㅠ 하늘뚫린거같아..,0
로봇과 경쟁하는 사회로 갈지 로봇을 부리는 사회로 갈지... 순간의 선택이 인류의 미래를 결정한다.,0
일자리 부족한데 .... 모병제 해야겠네.... 트럼프 가 대통령 되어 미군 철수 하면....,0
뭔가 좀 무서움... 저 칩속에 사람몸 조종하는거라도 있으면 어떻게...,0
이걸로 걸을수는 있어도 빨리뛰면 위험합니다 . .,0
폭탄은 뭐하러주냐 ㄷ,0
지진에 대한 우리의 준비는 어떤지 궁금하네요,0
이날씨에 서울랜드로 8살 아들 소풍간다니 걱정이네요;;,0
비행기도 참.. 중국스러워 보인다.. 그래도 맞으면 아프겠지?,0
화성인에게 전쟁을 걸면 멸망만이..,0
아무렇지도 않게 판단하는 팬들때문에 더 무섭다ㅡㅡ;;,0
지켜보다 애가 죽었으면 그땐 아이도 죽고 고릴라도 죽고.,0
위염 한번 걸리고나서는 먹는거 조심하게 되더라..,0
삼성이 무너지면 한국도 무너진다,0
명절이 두려운 사람들,0
"속으로 오만가지 욕설이나 음담패설을 생각할텐데, 그게 다 업로드 된다면...",0
아직까진 계곡가면 얼어뒤짐,0
저래 입국심사 강화 해놓고도 테러나면 우짤라고,0
경주도 규모 6.5 오겠지,0
서인영이 쎈게 아니였음 . 가인이 한방에 보내버림 무섭다,0
야당의 야망이 무섭다....,0
테이큰 1에서 전기봉 치면서 고문하는 명장면,0
폭발 안하면 다행이지,0
새벽 3시정도 벼락칠것같은덴..,0
힘들고 미래도 불안하다.,0
사람에겐 저런 무시무시한 바이러스가 없어서 다행이다,0
시원해질 겨를도 없이 추워질것 같아,0
월드워Z같은 바이러스가 발생하면 지구는 어떻게될까?,0
고양이까지 산체로 묻어버닌거 아닌까 무섭네요,0
백날 노력만해도 안되는 시기가 도래함,0
우리나라 자연 생태계 도로를 콘크리트로 막아버리니 앞으로 공기오염으로 강한비가 예상되고 땅속에서는 마그마가 숨을 쉬기위해 나올것이다 앞으로,0
한동안 자꾸 떠오르는 무시무시한 영화였다,0
살면서 천둥소리는 많이들었어도 콰과광하는번개는 첨이다..진짜소리크더라,0
우린 아마 다 죽을듯,0
샤오미 사고 싶은데 샤오미는 배터리 폭발 안하지?,0
나 매일 만원버스 타고 출퇴근하는데 설마 출퇴근시간은 버스 안줄일 거지?? 설마..아닐거야!,0
무섭다...is불특정다수가 테러대상이니 더무섭다,0
이나라는 왜 트럼프같은 인재가 없을까,0
노인분들 정말 앞만보고 운전하시드라.,0
최순실 가고 신천지 오냐,0
집에서 나가지말쟈..,0
조류독감이 그렇게 위험한가?,0
와 우리집앞이야 ..무서워서 밤에 어디 돌아다니겟나,0
어쩌면 인공지능을 개발한다는건 인간이 신을 창조하는것 아닌가?,0
10대~20대인데도 코골면 뇌건강 문제생긴거임?,0
이주하다 고지능 외계인 만나서 침략당하면 우리 ㅈ되는거임,0
저러니 지진이 끊이질않지,0
신기하다 지구 자전 멈춰도 살아남는게 아닐까.. 달이 조금씩 멀어지고 있다던데,0
에이즈같네,0
중국도문제 있지만 알밴생선은 진짜 나도먹으면서 걱정되긴하더만~,0
",우주의 신비는 어디까지일까",0
그래도 열차사고는 안전한 편인데 이건 사고나면 비행기 처럼 전원 사망 이겠네?,0
제발 고생 덜하게 여기서 뻥~~터져라,0
남영동으로 데려갑시다,0
조윤선 왈.. 나 지금 떨고 있니..ㅋ,0
나라 망해가네 ㅋㅋ,0
아홉수가 자꾸만 걸리네유ㅜ,0
그래도 건강해서 이상없어 다행이다 락스로도 안지워진다니까 무서웠다,0
아이고 아기를 낳는다는 건 축복인데 이 아이가커서 나처럼 이런 나라에 태어난 것을 부모에게 원망하는 마음으로 바뀔까봐 겁난다.,0
연초부터 누구하나 직위해제하게 생겼네.,0
인터스텔라 지구탈출 내용이 마냥 허구는 아니게 될지도,0
난 미세먼지가 더 무섭다.,0
우리나라는 안전한건지..,0
저는 장애인이 되기 싫습니다. 한낱 삼성폰쓰다가 손목이 날라가기 무섭습니다.,0
이런거 보니까 갈라파고스 많이 해서 몰락해버린 일본처럼 되지 않으려나 모르겠다.,0
화재 경보기는 없는건가,0
수류탄 투척~~~~~~~,0
진짜 이것때문에 사고날뻔했어요,0
개가 발가락을 먹을 수 있어서 무서움,0
아주 무서운 인간들이네 진짜~,0
이새끼는 길가다 뒷칼빵맞고 뒤지거나 식물인간 되봐야 정신차릴듯 ㅋㅋㅋㅋ,0
왜그러냐 두루두루 쓰게 줌 두지,0
오늘자 일본신문들 보면아스트리드 연구개발은 윈자력발전소 개발을 더활성화시켜 전력공급에 우선을두는 기사를 쓰고있는데 한국서 뽑은제목봐라 피폭국가인 일본은 한국보다 핵무기에 대한비판이 더강한나라다,0
야간에 눈뽕 맞으면 아찔하다 진짜,0
펠라이니 나올때마다 무서워ㅋㅋㄱ,0
수세기후 인간끼리 잡아먹을지도 ㅡㅡ,0
일주일넘도록 비도 엄청왔는데 지진났고 지진까지난이후라 태풍 너무 무섭네,0
달에 외계인이 지구를 감시한다더군,0
무섭다꼭 밝혀져야된다,0
미국을 병신으로 만들어 놓는구만,0
이러다 감옥에서 못 나오면 어쪄,0
권력의 힘이 무섭구나...,0
지하철 공사......무섭다,0
인간이 제일무섭다,0
세숫대야보니 저 일본원숭이는 5년안에 죽을상이로다,0
주한미군. 빠져서 전쟁 각이다,0
쓰나미 조심해야지····,0
일단 도날드가 대통령 되면 3차세계대전 100프로 난다,0
잘못 터뜨렸네 잡히면 다 뒈지것군,0
반기문 대통령 되면 박근혜 이상의 최악이 될수도 있다.,0
필리핀 무거워서 못가겠다,0
뇌동맥류 정말 위험한건데...,0
"지구재앙시작..,..",0
오늘밤은 선반위에 떨어질만한 물건들 다 내려놓고 자야겠다,0
여기저기 구설수가 많은데도 저정도 지지를 얻는거보면 무섭다,0
흐미.... 주민들은 무섭겠는데,0
계엄령 선포되더라도 아무래도 힘으로 청와대 들어가야할 것 같은데요..,0
한국도 빨리도입해라,0
넘비싸~~~제2에 한화사태가 우려된다,0
"운동효과는 있겠지만, 거북목이 될 위험이 있을듯",0
하하 이거 정말 조됐네.. ㅠ,0
와 정말 무서운 사람이다,0
동물원이나 야생이나 사람위험한건 매한가지.,0
반으로 접을수 있을까?,0
무관심은 무엇보다 무서운 것입니다.,0
대안으로 왠지 화학약품뿌릴것같아,0
목구멍뿐만아니라 생명줄을 칠수도 있단다,0
트럼프는 미국의 히틀러 될 것.,0
아이유는 너무 좋았던 이미지를 안좋게 소비시키는것같어.,0
지구온난화현상으로 10년뒤 연평균기온은 2도가량 상승할거라는데 걱정이다,0
전과자네.....,0
 국가는 일방적 충성의 대상이 아니라 사회계약설에 의한 계약관계라고,0
 박사모가 저지른 게 아니라면 대구 서문시장부터 시작해서 계속 재래시장 돌아다니며 방화범이 전국의 큰 시장들마다 불 지르는 듯.,0
와 이거.... 위험한데,0
미국 철수한다면 다시 한반도에 위기가 닥칩니다.,0
계속해라 찌라시들아ㅎ,0
왜 뉴욕치즈케잌이순위에없는거지 ㅠㅠ,0
 그리고 19명이나 죽이다니 정말 무섭다.,0
 (문재인 안철수 놈들은 일장기를 흔들며 미쳐날뛸지도 몰라.,0
김한수 타코께서 감독에 오르신다던 썰이있던데....,0
가끔 생각만 하길 잘했다고 안도하는 경우도 있는데??????,0
 애들이 멀 배울지 보단 원래 그런갑다하고 무뎌질까 겁나는 세상입니다.,0
 애플이 왜 os를 유지해 가는지 깊이 생각해야 한다.,0
고강도인지는 우리가 판단할께 생중계해라,0
확인사살하네,0
말이 인격이라굽쇼 ?,0
진짜 사실적시명예훼손 없애야됨,0
반기성 예보관은 기상에예보에 반~성 좀 해야할듯,0
 난 비오는 날 7시 밥먹으러 혼자돌아다니다 강도에게 칼맞았었지.,0
홍턱 라뱅도 은퇴하고 핵잠수함은 어찌될지.,0
이제부터 노무한 추위가 오는가보다..잉ㅋㅋㅋ,0
 죽은후에는 심판이 있습니다,0
두어달 지나면 강추위 예상ㅠ ㅠㅡㅎㅎ,0
 제발 쳐내려오고 경제 살리자.,0
 국뽕 지독하네,0
이제 지진이 남의일이 아니다.....,0
매미때랑 비슷하네.... ㅎㄷㄷㄷㄷ,0
1명이 19명 목숨을 단시간에 빼앗아갈수있다니 무섭네요 ...,0
이슬람은is는 너무 무섭고 끔직하고 잔인하다,0
김기덕 감독이 미국에서 태어 났더라면 벌써 전세계에 모르는 사람이 없었을 거다.,0
삼성폰 옆에놓고 잠들다가 폭발해서 중화상 입을수있다.,0
북한이 너무 빠르게 핵개발과 SLBM을 성공시키고 있다.,0
수지라니 또 비주얼 올킬하겠네,0
 언제 당신의 개가 광견이 되서 당신을 물어죽일지 모를일이다,0
B2는 분명히 외계인한테 설계도를 받은게 분명해~,0
트럼프야난 니가 이렇게 확바뀐게 두렵다...,0
 기능 시험 한번에 붙어서 난 이렇게 쉽게 따면 운전 하기 겁나던데...,0
 그럼 중국은 북한 넘어와서 우리나라만 치면 끝이다,0
인간의욕심으로인해 많은동식물이 멀종되고 지구에 인류종말도앞당겨질듯~~~!,0
조만간 이분도 갈듯싶다,0
이렇게 빡세게 나가요,0
통수땜에 다른 애들 피봤치,0
재앙같아보니자나,0
와~한화는 매년 투자가 겁나네....,0
친구들과 술 먹고 술집ㄴㅏ와서 가려는데그 사람하나 안지나가는 캄캄한곳에 묵묵히다리저렇게 끌고 가는거..,0
 2020년대는 장난 아닐듯,0
 이젠 어디 놀러가면.. 무섭다..,0
사드와 지진....도 무섭겠죠ㅠ,0
 오랫동안 돌봐온 사육사도 헤치는 맹수들인데. ㅠㅠ,0
 어떻게 바로잡아야 하나.......,0
비단 중국으로 끝날게 아니라서 두렵다.....,0
 마트 나가기가 두려워요.,0
박근혜가 아무리 궁지에 몰려도 여기서 차은택과 섹파네 마네 이런 헛소문을 퍼뜨리다간 쥐도새도 모르게 잡혀간다.,0
아 불안하다 심장병 생길 것 같다,0
 전 무서워서 그 역에서 내리고 다른 열차탔습니다.,0
 중국의 미래도 참말로 암담하다.,0
그네년은 싫지만 그래도저건좀 아닐까 믿을지말지 겁나네요 ....,0
 유성유가 쏟아질 정도면 지구 멸망이다 이놈들아..,0
 난경북사람인데...,0
또다시 독일군의 행패가 드러나기전에,0
왜냐면 걔들은 광적이기때문에 무서워...,0
터진거면.... 산모한텐 지장이없는건가..,0
 사람이 무섭다.,0
이러다 산소통 메고 다니며 방독면 쓰고 다닐날 올까 걱정 입니다,0
 이런 거 보면 인공지능은 양날의 검임.,0
이제 더이상 무얼 숨기려고 하나.,0
히로시마 원폭 몇백배의 위력이란다. 답없다,0
 우리는 북한과 지금 휴전상태이다!,0
 너무 위험함.,0
반품안하면 폭탄소유로 신고받을까바 더무섭다,0
트럼프 어쩌면 표면상으로보이는 마냥또라이가 아닐수도있을거라는 생각이든다,0
일본에 일하러 갔다가 야쿠자들 봤는뎅ㅠ,0
증상은 어떻고 언제 쯤 나오는지 알려주세요ㅜ.ㅜ,0
 또 경찰서에 가서 신고한다하고 협박합니다.,0
 학교랑 자격증이 많이 불안해서...,0
저는 포스기를 전혀 접해보지 못해서 이게 제일 걱정이네요..포스기 익히는거 많이 어려울까요??,0
혹시 성병이면...올해 스무살이고 아직 성관계 경험은 없는데 성병일수도 있는건가요?ㅠ,0
 태동이없으면 겁이나고....,0
취직이 될까요?답이 없나요?,0
 병원가봐야 할까요??ㅠㅠ그리고 생리는 언제쯤..할지..?,0
결혼안하고 아이가 없이 혼자 살면노후에 마니 외롭나요?,0
누가 내 아이를 해할거 같고 내 실수로 아이가 다칠 것 같고 ...,0
 고백한시점으로부터 꽤시간이흘럿는데..;;,0
"다만, 아이가 너무 걸리는데요.",0
임신하면 아기 낳자고 하는 남자친구 말 믿어도될까요?,0
난 안질렸으면 좋겠다..,0
평생 일하며 월급받아도 아등바등살것같아요결혼하고 애기낳으면 쪼들겠죠?,0
총동원령..이거 편지 왔는데 머에여..?,0
 힘들겠지만 부딪혀봐야겠죠?,0
폭력 구타있나요??,0
 안 잡혀주면 팔 을 잡아요....,0
어떤걸 사야하는지 모르겠어용ㅠㅠ,0
제가남자친구를 못믿는걸까요..?,0
남자친구가 저한테 미안해서 저 쓰레기취급할까봐...,0
여자친구가 저한테 욕을 많이 합니다.,0
정말 무서워요ㅠㅠㅠㅠㅠㅠㅠㅠ,0
제가 싫어하는사람도 절 싫어하겠죠..,0
동창회 갔다가 별로 안친했던 친구랑 뽀뽀하고 손잡고 하다가 제가 뻗어서 기억이 안나네요..,0
혹시나 놀래서 문제있을까봐 걱정이에요 ㅠ,0
 가임기전날에 그랬는데 이거 임신아예 안되는거맞죠? ㅠㅠ,0
