text,label
평소 인성이 드러난거지뭐 저번에두 페북논란있었으면서,1
트럼프 저 생퀴도 울나라 올때 줄서서 입국심사 받아봐야 해.,1
썅근혜년아 감옥가자~~~~~~~^^,1
사기로 구속시켜야 해!!!!!!!!!!!,1
모두 무기징역,1
이어폰 구멍 없애고 혁신 없다고 난리를 피더니 결국 완판,1
대가리에똥만들은새끼야,1
"라면에 똥쌌냐, 뭐저리 사진이 거지같냐..",1
어딜가나 좌빨이 문제,1
"즐난사,거품바,주급루니<<<급식포드",1
야!다시는오지마...,1
위증을 하는자는 중벌로 다스려야 합니다,1
헛짓하면 니 모가지도 예외없이 동강이니까 조용히 임기만 채우고 나가라는 거지,1
엑소 팬들 극성인 건 알아줘야...,1
응 엄마 잘만나서 중졸에 범죄자 딸년으로 사는 것도 능력이야!,1
국지니 형 기사에는 악플달지마라,1
"특검가서 하세요.제발, 주책바가지 행동 사절입니다",1
순실이한테 부탁해봐 면제될수도..,1
역사적으로~침략 약탈 날강도 왜놈들 !,1
어느기사에나 악플다는 개XX들;;;,1
대기업놈들에 한국나라참 좋지 국민들은 호구 더럽고 사기꾼나라,1
진짜 책임도못지고 참..못났다,1
저년도 개차반 이네 가면을 벗겨야한다,1
박사모 이것도 조작이라고 우기는거 아니냐 ㅉㅉ,1
손바닥으로 하늘을 가리면 비를 피할수 있을까,1
국민의 참을성을 시험하지 마라!!,1
친일기업 두산~ 위안부 만들때 일본 도와준 기업 두산~이런 기업을 응원할 가치가 있는건지...;,1
저질후진깡패 양아치 국가 중국! 너네랑 세계는 차이나~차이나에 핵폭탄 100발만쏘자! 내 소원이다! 씨를말리면되 일본도 동등하니깐 씨를말려야지,1
멍청이들.무상지원땜에 저꼴 난줄아네...언론이 무섭긴하다.글 몇줄롳이렇게 사람들을 선동하고 세뇌시킬 수 있다니..,1
난 솔직히 광화문 지날때마다 촛불인지 뭔지..영..기분이 구리다.,1
이대학당에서 우리 유관순열사가 공부를 하셨는데...명예를 그따위로 더럽히다니..ㅆㄴ,1
누구보다 더 질서와 법을 지켜야할 공무원들이니만큼 제대로 본보기를 보여줘야하는데 이거 참 나라가 썩었습니다그려~~,1
ㅋㅋㅋ 야이 개누리 새끼들아...니들도 인간은 아니네...개XXX들이야,1
요즘 경찰들 SNS에만 목숨걸지 경찰다운경찰 몇있겠냐,1
불운하긴 뭘불운해 그냥 강 못하면서 핑계는,1
감방도 대신가주랴,1
120만명이래~~~ㅍㅎ ㅎㅎ 산수도 모르는 것들이 태극기는!!!!!!,1
제일 웃긴 건 마지막에 빌클린턴이 훨씬 심하고 자기는 거기에 미치지도 못한단단다 ㅋㅋ 진짜 수준이하네 ㅋㅋ,1
버릴 빠에 낙태를 하지. 낳아놓고 버리면 대놓고 지옥에 내던진거 아니냐?,1
DJ 무덤에서 끄내서 패대기 치고싶다,1
섣부른 감정만으로 나라를 아예 말아 먹어라,1
요즘따라폭우가심하네요,1
무슨 시골 집 짓는데 37억..거기다 세금으로...집안대대로 삥뜯기냐,1
에라이 다..알콜 중독자냐,1
메갈년들 또 쿵쾅거리며 몰려왔네 ㅋㅋㅋ,1
반기문 ..기회주의자 같네,1
버로우타던 개맹구들이 스멀스멀 올라오네...,1
얘는 좀 고문을 해야되지않나?,1
그럼 그렇지 ....아니뗀굴뚝에 연기나랴....천벌을받을거야,1
남의인생에 오지랖은 참,1
벌써 한달이네 워낙 다이내믹해진 대한민국에 살다보니 시간 너무 빨리간다,1
매일먹는것도 아닌데,1
속 시원해요.세상에 있는 욕들 다 모아서 해 주고 싶어요.호랑이 꽉 물어갈 **년!,1
"한국 역사를 왜 새누,리 에서 만들고 평가하고 쇄뇌 시키려는거냐",1
뽐거지들 레고로 재테크 하던데,1
바다에 똥 떠다니게 생겼군 .. .,1
야구 한판에 영화를 365개 365일 찍나 ㅋㅋㅋㅋ,1
진짜 닭대가리세요?,1
이제는 폐지가 답이네,1
나라가 이 꼴이니 하늘도 노했구나,1
저걸 누가믿어ㅡㅡ,1
캐머런과 영국이 글로벌 빅똥을 선사하고 먹튀를 하는구나,1
조용히 만드세요 그런거 비밀리에 조용히 멱따게 알리지 말고 그래야 진실로 진정감이 있는거 아닌가?,1
우리나라 누구도 햄버거를 포크와 나이프로 먹었다던데. 공주라고 하시는 분.,1
진짜 조선시대보다 못한 ----18,1
간이 큰건지 머리가 없는건지,1
독일 프랑스 특히 두나라라는 난민들에게 엄청난 큰 아량으로 이스람난민 걷었는데 이제 자국국민만 희생될 일ㅁ‥ㄴ 남았네.,1
"마약사범을 죽여야지 용의자를 수사도 안하고 그냥 막죽이는게 옳다니 ㅡ.,ㅡ OOO들",1
세상이 미쳐돌아가는것같다진짜,1
저기도 노인들이 젊은애들 인생 말아먹은거지 ㅉㅉ,1
우리나라 엄마들은 일반석 표사고 비지니스석에 앉는다고 할텐데.,1
뭐래냐 이래서 짱깨들이랑은 상종을 말아야되,1
등신들 진짜 웃기네. ..,1
프랑스에서 오늘은 부르키니가 금지되지만 수십년 후에는 비키니가 금지 된다.,1
박근혜 새누리가창조한결과물,1
민주주의 나라에서각자 자기가 지지하는 노선이 있다지만여기 모여있는 사람들은 지들이무엇때문에 모였는지는 알고 모였는지 참 답답하네!,1
반전이 어딨어? 시간 끌어봤자 길어야 임기 끝나고 잡혀가는건데,1
강팀 만나면 버로우타는 손센세이셔널ㅜㅜ 강팀 상대로 좀 잘해라 알리처럼ㅡㅡ:;,1
갸도 노답이지만 댁도 잘한거 없다는거 그걸 모르진 않을껀데 저모습은 뜬금없네 보기 상당히 불편하네요,1
광고 정말 오진다.,1
이 인간들이 누구랑 손잡고(찍찍) 누구를 대통령으로 밀지 다들 아시죠...?ㅜㅠ 정신빠짝들 차립시다....,1
비아그라먹고 굳 했다고 자백해라 어서.!!!,1
향수병ㅋ너도 결국돈이었구나ㅋ 향수병은 지뿔..,1
아..너 땜에 손흥민까지 시러질려고한다,1
자꾸 매번 집회때마다 100만이라는데 100만은 절대 될 수가 없다.,1
대일본제국에 신탁통치 부탁해야한다,1
시술했으면 여기저기 얼굴자랑하고 다녀야지 왜 관저에만 쳐박혀있냐,1
저런 싸이코 패쓰가 있나저런년이 무슨 대통이야,1
"노벨평화상 현금빡치기 했던 노벨상 도매업자 대중아, 그만 일어나서 ""에~국민여러분 쪽팔려부러유~"" 한번 하고 다시 들어가 누어라..",1
5강에서 여유있게 게임할때 이런 기사를 내던지 해라 5강 턱걸이 팀들은 시즌 막판에 제일 불리하다.,1
병신같은..맨날어렵데...,1
이런 기래기시키를 봤나 쥐새끼가 이딴글 쓰라고 시키든 ?,1
"버튼 하나 누르면 30초정도 영상이 자동 업로드, 바로 신고되는 블박 만들면 대박 날거다. 귀찮긴하지만 나도 열심히 신고중ㅋㅋ",1
그냥 실사를 해. 주차장가서 외제차주인 골라 싹 훑어.뭐 어렵지도 안겠네,1
우리 아들학교 부모님이 논문제목 정해주고 논문쓰고 통계도 돌려줘서 금상받더군요,1
댓글 달때마다 우선 정은이 찬양글부터 올리는거 잊지말고~~,1
이딜가나 무도충들이 노답이지...,1
아니 유로2016때 호날두 한게 머가 있다고 발롱도르수상감인데 이해가 안되네,1
앱한번 샀으면됐지 왜 자꾸 인증하냐,1
그닥애플도ㅋㅋ 에어팟 극혐...,1
태극기 집회 웃기시네~~ 다 끝났어 이것들아막판까지 쑈하네,1
솔직히 정준하 보기싫은데....,1
일단3D업종에 고달픈 서민삶부터 챙기는 후보를 선출해야한다.이번대선 모두다 참여해서 대한민국의 가능성을 최대한 끌어올려야한다!,1
돈의 액수가 아니라 범죄의 싹을 없애야지 범죄의 질보다 양으로 판단하네,1
이런 불법을 눈감아 주니까 한국의 정의롭지 못하다고 느끼는 것이다.,1
법에 위 아래가 어디있냐? 기사 쓰는 꼬라지 하고는 ㅡㅡ,1
"폭바, 국내서 철수 시켜라.",1
먹는것도아니고 4+1 라면사서 업체실수로 스프하나빠져서 리콜한다는데 4개만 반품하면되냐?,1
퀀텀 점프 할 때부터 웃기는 소리 하고 있다고 생각했다 ㅡ ㅡ,1
줄은게 한달간 강도강간이 1만여건이네...얼마나 심각한지알겠다.,1
도라에몽 펀치갈기기전에 좋은말로할때 내려와라 진짜,1
쓰레기 경찰# 결국 짜내고 짜낸게 단순도박이냐. 일은 저질러놨으니 결과는 있어야겠고...결국 찾아낸게 지인들과 단순도박? ㅎㅎ 사람 인생반병 신만들구.,1
딴나라들 침대한다고 욕할 처지가 되냐?,1
알바들 일찍 출근했네ㅎㅎ,1
아이폰7 인기폭발 노트7 진짜폭발,1
무개념자는 엄벌해야 함.,1
참 한심한 청년들일세,1
이러다 전라도 사람들 무기고 털어서 총갈기는거 아닌지 몰라.. 너무 무섭다 전라도ㅠ,1
하든... 자유투 유발자 ㅋ 경기 흐름 끊겨 재미 없고 정말 간지 안 남,1
아직도 국민을 개돼지취급하는구나.,1
이완영을 왜뽑아?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
애플이었다면 리콜? 니들 돈주고 고쳐야 할거다,1
그냥 돌맹이를 사서 뭐하게!,1
부작용일어나서디ㅈ ㅕ,1
파친것들! 참 돌아삐겟따~~,1
아이폰 쓰고있긴 한데 에어팟은 진짜 아닌거같다......,1
지용이 연기 기대햇는데 생각보다 너무 로봇 같았어ㅜㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지용아 미안한데 넌 연기는 아닌 것 같아.....ㅎㅎㅎ..ㅎ,1
플레이스토어이외의 다른앱 설치 안되도록 되어이있는데 그래도 설치되나요?,1
저거 반납 안하다가 터지면 삼성입장에선 더 타격와서..ㅋㅋ,1
배가 불러서 차에 끼일정도면 아예 운전대를 잡지를 말아야지,1
중국전투기 비웃기만하는 한국은 뭐 내놓을거있나? T-50?,1
후쿠시마 쌀이나 쳐묵어.,1
할말이없다.개 똘들....,1
백령도에 직화구이집이많아서 대기질이나쁜가 ㅋㅋㅋㅋㅌ,1
어차피 이렇게된거 우리도 허경영으로가자 ㅋㅋㅋㅋㅋㅋ,1
제보 어디서 주운거지 ㅋㅋ,1
이재용 이 c ㅂ ㅏ라 이래도 모른다고 할래??,1
국회의원은 박근혜를 탄핵하라,1
앱등이들은 그냥 딱봐도 종교광신도 수준의 정신상태다,1
어쩔 수 없는 짝퉁국...거지 습성이 DNA에 박혀있어.,1
감방에서 평생 썩겠네,1
여러가지 한다,1
부결되면 232만이 아니라 5000만이 나올것이 분명한데 그걸 한명이 외면하니..,1
잘때 야구동영상 보고 탁탁~,1
없어지는 데에는 그만한 이유가 있다.,1
터너 보내고 황재균 영입하면 간단히 마물되네,1
있는 사실을 말하라는건데 강요? ㅋㅋㅋㅋ,1
곰탕이유행을하게되고곰탕사건이터진건누군가곰탕운이슈해했다박대통령님진상을밝혀주세요,1
그걸 아는 넘이가 이라구 시간을 끌어 후배들 길을 막냐!!!!,1
에휴 이눔의나라 꼬라지 잘돌아간다. 전쟁이답이다,1
최순실 따라하냐~니머리는 도저히 다른게 안나오지~,1
베플 2명은 걍 이혼하고 혼자 살아라~,1
YTN 쓸때없는짓하고 있네,1
돈을 왜 더받어ㅋㅋㅋㅋ,1
한국 혼자만 일본 국민성을 욕하지 .. 사실 중국이든 러시아든 미국이든 유럽이든 지금 현재 모든 선진국들과 돈 많은 강대국들은 . 일본을 매우 높게 본다,1
우리가 검은머리 외국인들이나 불체자들까지 걱정해줘야되나,1
테블릿 테블릿 하니깐 노트북인줄 아는 모양이다. 그냥 초대형 스마트폰일뿐,1
알았어 문죄인 사형^^,1
짱개들 좋겠다 자국에서는 다른회사 특허소송 커버해주고 다른나라에서는 특허소송내고 코메디하네 ㅋㅋㅋ,1
쉬면 쉰다안쉬면 안쉰다도대체 어떤넘 비위를 바춰야할지힘들다 힘들어 ㅋㅋㅋㅋ,1
기상청 해킹당해서 장난치는중?,1
박근혜는 하야하라 !,1
이 쑤레기를 어떻게 할꼬 역사에 길이 남을것 같네,1
저런거 시술해서 시집가려고 했나.....어떤시술을 해도 갸떡이야.,1
말로만 하지말고 실천해라 국개들아,1
백수들 pc방에서 댓글 오지구요,1
한번 쓰레기는 영원한 쓰레기 역시 명불허전,1
"고문만 빼고 다 6,70년대로 역행한 정권이네",1
고마해라 이제. 안믿는다,1
차량몰수해서 공매처분시키고(렌트던 리스던상관없이) 영구면허취소시켜서(사면그딴거없음) 차 다시는 운전못하게해라,1
못생겼네 저정도 얼굴이 주연이면 내가 배우했으면 늘 주연배우로 캐스팅됬을듯,1
대한민국 정부가 가장 큰 문제인듯,1
구케의원 넘이 이제 pc방 가격에도 손을 대는구나~~!! ㅉㅉ,1
유리다리라서 무서운게 아니라 중국이라서 무서운거,1
아이폰7 첫날 2백만대랑 너무 비교되는걸~,1
동성애자들 에이즈 치료비까지 국가에 책임을 지게하는 더러운 법을 철회해라,1
소리지른거 들었단다 다음주 입장 발킨다는데 고마해라 ㅋㅋ,1
예송논쟁으로 피터지게 싸운 선비들의 후손답다. 대체 이게 무슨 의미가 있는 짓들이냐?,1
이 방송 나갈거라는거 알고 오늘 헌재에 세월호7시간 답변서 못냈나??,1
양심 있으면 우승으로 보답해라,1
넘 유치하던데...연기도 오버,1
한국서 방어율 4.5 투수가 메이져가서 얼마나 할지 보자구~,1
애가 있다고 처벌을 경감히는 짓은 제발 하지말기를...,1
우병우는 길거리가다 조심할것~저승길 만들어 놨다,1
그만 떠들고 짐싸서 집에가라...능력도 없는게 입만 살았어~~~,1
"쪽방사는 사람들을 지원해줘도 불만이 많고,노숙자 밥을 줘도 반찬투정한다더라구",1
신상핸드폰나올때마다 갈아치우는 사람들만 없어도 저러진않아,1
순실전자 폰 나오던 말든가,1
그들만의 데모군중-친노친문/민노총/절라디언/전교조와 따라댕기는 꼬맹이들의 그들만의 잔치,1
골키퍼가 문제다 볼을 쪄낼수 있는 공이었다. 골대 밖으로 가는공으로 착각한거다,1
와우...이쯤되면 꼭두각시 객관적으로 증명된거 아니냐,1
유재석 못알아 본다고 할머니 욕하는 OOO 같은 년들은 365일 죽지도 않게 빠다로 비오는날 먼지나도록 죽지는 않게 패버려도 시원찮을 년들임,1
보험료는 허벌나게 받아묵고 돈은 안주겠다? 이런 썅,1
무쟈게 오래살듯헌디 옛말 욕 먹는 사람은 장수한다자너 아..닭 수명은? ㅎㅎ,1
자기 안믿는 자식 불구덩이에 던지는게 예수라는데 저정도로 예수는 껄껄되겠지,1
데이트할때 차도 여자가 끌고오고운전도 여자가 하고 다 공평하게 합시다,1
아침에 일어나서 씻고 일갈려하니 개빡친다,1
극혐 쓰레기 인간이다,1
저닭뇬이.퍼트린AI.숙주를.없애라,1
유엔역사 길이남을 무능아,1
정말 할프로가 없나?,1
말장난으로 자판기장사하는거네,1
이게 뭐냐 진짜,1
최순실 록키드마틴 로비스트 커넥션 커미션이나 먼저 수사해라,1
저 나라만큼 세금내고 싸우시길,1
국가가 스스로 국가임을 포기하는 어리석은 행위를 하지않기를 간절히 바란다.,1
지나가는데 전부다 할배 할매 천지임...... 틀니딱딱 소리나더라,1
암만 그래도 봉중근 선발은 아니지...,1
전북현대한테 돈꿔달라고해.,1
ㅅ. ㅂ 대처가 후진국보다 못하네,1
정준하 받고 질질 짜는거 머릿속에 그려진다,1
솔까말 후원한다고 기업총수들 청문회 불러서 그렇게 까는데 내는 기업이 제 정신이 아닐 듯,1
그저 개누리 박근혜 진상규명 견찰 적어놓으면 베플되는세상이네ㅋㅋㅋㅋㅋ,1
국민들은 불명예 퇴진원한다연금받고 사는꼴 못본다!!!,1
저런것들과 같은 민족이라는게 창피하다,1
헬조센징은 따로 존재한거였다 딱 지금 정치인들이 원하는 대로 움직이는 정치깡패새끼들은 지들이 그렇게 원하는 독재국가로 보내버려야된다,1
당장 지하철 고객상담실에만 가봐도 딱 저딴 식의 대응임.,1
언능 대선 치루자 갈길이 멀다,1
종교인이 정치나 하고있으니 진짜 한심,1
운전으로 먹고 사는사람들 모두 어쩌라고,1
트럼프보고 있으니... 히틀러가 어찌 독일을 장악했는지 이해가 될 것도 같다..,1
"입만 열면 민주주의, 민주화를 외치던, ""안철수"" ""문재인"" '리석기"" ""김제동"" ""박원순"" .. 이런 인간들이 얼마나 세계추세도 못 따라가고 볼줄도 모르던 수구적인 인간들이었는지가 드러나는 순간이지...",1
요즘은 중국어 어학연수하러 제주로 가나 보네요,1
바깥 기온 30도~내 방 온도도 30도..,1
이제는 욕밖에 안나온다,1
저런 OOO이 어딜끼어 가서 냄비들이나 딱을것이지,1
일본도 독재자 아베 때문에 망하겠군,1
노쇼 = 노답 덕분에 다른사람까지 다 피해봄,1
결말 진짜 허접함 초반에 고려씬 캐나다씬 찍을때까지만 해도 좋았는데 갈수록 ppl범벅이,1
요즘티맵상태안좋아 10,1
대놓고 헬지 광고ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
판쇄들이 삼성 앞에서는 깨갱이지 ㄱㅐㅡ한민국,1
인도에서도 하는 폰 업그레이드도 안해주면서 중국 판매용 노트7는 다른 곳들보다 더 기본 용량이 많다고?,1
쥐훈 짤라라 개같은거,1
도대체 이런글을 보고 나빠요를 누르는 사람은 어떤생각을 갖고 사는지 정말 궁금하다,1
니렇게 온다 했는데도 하천주창장에 차 세우는 사람 꼭 있을 것이라 확신을 가지고 있습니다.,1
니들이 뭔데 허용을하냐 ㅋㅋ,1
여야 모두 썩고 능력없다....,1
스마트폰으로 할수있는게 너무많아서 더하게 되고 더많이 전자파에 노출되는것 같다,1
촞불이 혁명되기를기다리는물건이누군가아는분?,1
진짜 재수없다 나쁜년,1
중국산 밧데리가 삼성 밧데리보다 품질이 좋다는것을 전세계적으로 인증.......ㅋㅋㅋㅋㅋㅋㅋㅋ 어휴 쪽팔려 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
억양이나 말투 같은거 조금이라도 잘못했다간 네가지 없다는 말 듣기 딱 좋음....,1
거짓말 ㅠ 조금 내려간다 하셨는데 혹시 밤 기온이 28~29?? 요고 맞아요?,1
근데 인원조작 사실임 난 유튜브에서 봤는데 중국급이더라,1
2016년 중에 비옵니다. 1년예보,1
학원그리다니고공부해도저정도. 주입식이니까저러지하기싫은데억지로시키니까~~,1
한살림 빵에서 닭털? 나왔다그래서 우엑했는데 아는엄마가 그게 계란에서 들어갔을거라며..계란 아무거나 안쓰고 유기농계란써서 그렇다는데 솔직히 토나오던데,1
미국에는 아직도 인종차별바 혐오가 심하다는게 트럼프당선이 증거임,1
한 번도 횡단보도로 건너 본 적 없다는 인터뷰이도 집에선 애들한테 횡단보도로 건너라고 훈장질하겠지..!! 술자리에선 중국 교통 문화가 후진적이라고 깔테고..,1
영국 혼자 고립되면 도 잘할것이라는 생각이 오만한 것이다,1
빈땅에 깃발 꽂고 내집이요 하는건 ㅋㅋㅋㅋ,1
초심을 잃으면 어떻게 되는지 보여주는 사례,1
"우리동생 내일 모레 필리핀 유학가는데, ㅈㄴ 걱정되네",1
손흥민개못합니다 기복오집니다 거품개지리죠 은퇴각입니다,1
연예인 출연료 입방정 한시간에 너무 많이 가져간다,1
댓글 알바 쭉 깔렸네또..,1
아이고야 대통령이아니라상병ㅇ,1
근데 소송가면 진다는글보니 걱정할것도 아니네 소송가면 질텐데뭐??,1
이게 6없이 7이 나온다는 족보없는 바로 그 폰인가요?,1
새해부터 얼굴보니 토할것같음,1
하.. 잔심 제발 좀 꺼졌으면 좋겠다....,1
진짜 볼때마다 신기하게생겼다,1
왜? 아무도 없어서 놀고 돈받다가 일거리 많아지니 ㅈ같아?,1
김해 부산사람은 경찰 무서워서 살겠나,1
미친것들 시바 욕티나와 거지같은것들,1
동료경찰 성폭한 ×이랑 다를께 없네,1
소속팀에서 양질의 패스를 받다 이딴 거지같은팀에서 거지같은 패스를 받으니 야도 답답하겠다.,1
700도좋고 1000도 좋지만 성적이 이래서야 삼성 야구단운영되것냐,1
아니 kbs사장 된다며 하는사람이 왜 난데없이 사표내고 참나,1
무덤없애지마라 천년동안 저주를 퍼부을것이여,1
노트7이 테러용이네? 폭발하게~ㅉㅉ,1
이것도 순실이가 시켰냐..?,1
종국아 이번엔 진짜로현역가자,1
응 고마워 하고 그냥 받으면 되는데 수상 거부는 연예인 쿨병이 지나친 거 아냐?,1
이제 런닝맨은 안보는걸로..,1
역시 비리 대한민국,1
요즘은 개도 축구를 하네 ㅋㅋ,1
"내 부모든,형제든,자식들이라도 박사모집회에 참가한다면 그 즉시 사지를 토막내 죽여버리겠다.~!!!!",1
태어나서 이렇게 뻔뻔하고 싹수없고 개보다 못한 인간은 첨 봤다!!!!,1
양아치의 끝 판왕 박.근.네,1
박사모 회원님들 댓글마다 비추천 누르신다고 고생많으시네요 ㅋㅋ,1
진짜 봐주기 싫은 드라마였지만 송윤아 연기땜에 봤다.,1
ㅋㅋㅋㅋㅋㅋ진짜 정신병원으로 보내야 될거ㅠ같다,1
좌좀들아 그러면 지금 노무현 사건도 관뚜껑 열어서 조사해보까 그게 니들 논리잖아ㅋㅋ,1
저기모인 개돼지들 중 90%는 로또소원 빌었다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
그래도 너목보패널들보단나음,1
여가부없애라~~~~,1
그 나물에 그 밥~,1
"무한도전 5인, 더 나아지나 봐라...인줄..제목 좀 잘 쓰자..기자분아.",1
얼굴은 반반한데 전체 비율은 개판입디다. 하체는 굵어서 비율 똥망,1
미안한데 니들은 인간이 어떻게 이런말 쓰지마라,1
한국보다 못한 미쿡 ...많이 가서 이등노예로 살아라,1
당장 감옥 가야 되니까 무서워서 못내려오지?,1
자미세먼지 새누리당좀 먹여라 ...,1
광화문 파란집에 쳐 박혀 있잖아!!!,1
저러니 양아치 소릴 듣는거다 ..,1
악의 소굴에서 탈출하시길,1
헬조선 생존법: 알아서 살아남으세요~,1
변호사 만 좋은일 시작했네요 ㅜㅜ,1
고마해라나랏돈으로,1
전범기업 차 사는놈들은 대부분 쪽빠리똥딱아주는놈이라고 생각하면됨.,1
독도등 한국 무시하는 임금착취 악덕기업 애플에게 불매로 대응하자,1
이거 일본 캐릭터 아닌가? 역시 순실bs네,1
호감리플 죄다 메갈이 점령했네,1
와 지금 먼지가 거의 안개수준이다..,1
빨리 끌어내리고 감옥보내자 드러운년,1
아시아권 국가들는 죄다 정상이 없냐,1
미국인들 수준도 거기서 거기구나...,1
왕따의 민족 일본,1
"저딴놈이 대통령되면 우리나라뿐아니라 우리나라, 그리고 전세계가 망한다!!!",1
하여간 국민등치는것들은 모두 하야 해야돼!,1
쉽게말해서 이통사가 다해먹는단얘기죠?,1
택시기사중에 제대로 된사람 아직 한번도 본적없다ㅠㅡㅠㅋㅋㅋㅋ,1
세금 빼먹기 참 쉽죠잉,1
감히 대!!!!!!한민국을 일개 개사기꾼 화장실 똥개넘이 무시를해??????,1
조선족 무시무시하네 니네나라로 돌아가라,1
현대차사면 안되겠다,1
무신 닥그네 맹박이소새끼 이런거나 가르치고 다 쓸어버려야,1
아베 마누라 아프리카로 팔아야 ?,1
댓글부대님들~이시간 시급 1.5배 추가로 받으시는지여~~,1
미국도 이제 나락의 길로... 미국의 리명박,1
친일파들을 죽여라~,1
대를 이어 개짓하고 똑같은세끼가 어디서 주딩이를 까발리고있어!!!!!!!!,1
병든 닭한마리 땜에 전국에 있는 닭들이 전염되어 매몰 살처분 됐다. ㅉㅉ?,1
그 나란 민족상 근친상간이 워낙 널리퍼진 문화 (?)라...돌연변이들이 많지,1
돼지같이 생겨서 니 자식들 쪽팔려서 친구도 못만나지 않냐?,1
중소기업 지원을 해주면 사장님 차만 바뀐다더라,1
뭐하노.들어가서 자라 자,1
저지른 일보다 대머리인게 밝혀져서 저지른일들은 묻힐듯한데.....ㅋ,1
일본인이 죽은건 지난달 침략에 대해 반성하지 않아서 자업자득이다,1
아니 ㅆㅣ바 중부지방비왔다는데 도대체 어디비왔다는거야,1
난독증이 많긴 하지,1
교통위반같은건 사과하면서. 남의나라침략하고 죽인건 왜사과를 하지않나. 넌 이중적이네,1
곰새 시원해지니 곰방 잊어버리고 만족하는 개돼지들ㅋㅋㅋ,1
최순실이 급하긴 한가보네??,1
매년 그랬는데 새삼스럽게 일본아 수복해야 할 영토라고 생각이 자꾸 들면 한번 와봐 털어줄께,1
좌좀들이 여기도 마니 붙었네,1
그냥 때려치아라..,1
양손잡이 투수가 있다면 양손다 아작낼 사람...,1
담배나쳐피지마,1
지 딸도 아닌데 모성애 느끼나봐,1
이제 힐러리도 스캔들 만들 준비하면 되겠네,1
북치고 장구치고 지들끼리 쇼하네.,1
미국판 쥐새..끼네,1
씨벨르마 내려가 너희들도,1
근혜가 오래전부터 나라 말아먹을려고 순시리 하고 기획한거같다,1
"김종인지,말종인지는 사형시켜라",1
기상청=기생충 으이구 너들이 하는게,1
성근이가 털었으니 LG 탈락이다야~,1
우리나라가 언제부터 원터미팅까지 신경쓰게됐지?ㅋㅋ,1
"이런 기사가 나가도 돈 있는 사람은 제사를 더 엄격히 따지고, 명당만 찾는다.",1
육아휴직가는것 좋은데 대체인력충원이 법제화되어있지않아 정작 같은부서 일하는사람들만 죽어난다,1
자기 몸 하나 건사하기도 힘든나라에서 애완동물 사치아님??,1
프랑스가 시리아에 떨군 폭탄 1/10도 안될듯,1
촛불새기들은 이제 뭉둥이로 다스리길 물대포 로 죽이세요,1
"여전히 국민을 우습게 여기는,반성은 커녕 변명과 거짓으로 살아온 삶.",1
힘이 있어야 되는겨. 맨날 싸우고 거짓말하고 이러니 나라를 우습게 보는겨,1
솔직히 현역포함해서 몇몇은 약하고 있던것 아닌가 의심스러워요.,1
10년후...43살에는 결혼가능할지도....??,1
아니 자기들이 안받겠다는데 할 말 없지...,1
하청직원 몇명더 고용할수 있는돈으로 순실이딸년 말사준거냐?,1
반이나 휴가를 못간단 소리내...,1
수비불안에 지동원은 더럽게 못하고 여러모로 문제가 심각하게 많다 물.갈.이.해.라,1
앞으로 삼성폰 살 일 없을 것 같다..사요나라...,1
10년을있든20년을있든돈더준다는데안가는넘이멍청한거지,1
어떤이유에서든 살육이나 도축이 재미때문이라면 그건 학대라했다..,1
비오긴 오니? 구라청 진짜 죽여버리고싶네,1
저런표정짓고 사람찢어버리는게더 섬뜩함,1
아 저런 악마같은 미소,1
"이 나라는 뭐하나 안 썩은게 없네. 소위 상위층이고 기득권자라고 국민, 직원, 비정규직은 함부로 해도 되는거냐? 진짜 현대도 그네 스럽다",1
사기처도 젤 많이 사주는 병·쉰들에게 미첬다구 보상 해주겠냐.,1
개통자.요금납부자는 누구인가요? 확인했으면 밝혀주세요! 그럼 논란은 깨끗이 정리됨. 왜 않밝혀주시나요?,1
문콕은 진짜 상대방에 대한 배려가없는 수준떨어지는 행동임. 분명 옆에 차있는거 아는데도 지차 새차 아니라고 쿵쿵 여는 자기 생각만 하는 인간들.,1
이노무 양심없는 지식인들,1
불법이래ㅋㅋㅋ 누굴위한 법이냐 이딴건,1
이완용이랑 다를게없는데?,1
"경상도 특히 대구놈들 진짜 극혐인게, 자기네들때문에 한국 반백년 말아먹어놓고선 이제와서 이딴 코스프레한다는거.",1
사진찍어서 숫자 파악하는거 봐서 저 경찰청장도 나 앉아야 겟구만. ㅎㅎㅎ,1
태극기 그만더렵혀라 좀비들아,1
아들3명 임창정하고 새엄마가 꼭 키워라!! ㅁ,1
돈 자랑 하러 나왔나??,1
김연경 선수한테 연봉 키 다 안 되니까 열폭하고 악플 엄청 쓰네 진짜 한심함,1
재벌은 불구속이 원칙인 재밌는 나라가 극동아시아에 있다.,1
진심 미친게 느껴짐..,1
졸라 묘하게 기사를 쓰네요 혼자 묘한 기자님^^,1
"아베가 엿먹은건,속이 후련한데,트럼프가 문제지^^",1
